ensembl_gene_id	external_gene_name	gene_biotype	description
FBgn0034473	Or56a	protein_coding	Odorant receptor 56a [Source:FlyBase gene name;Acc:FBgn0034473]
FBgn0034706	CG11275	protein_coding	
FBgn0040529	CG9603	protein_coding	
FBgn0261847	CG42779	protein_coding	
FBgn0035872	CG7185	protein_coding	
FBgn0036402	CG6650	protein_coding	
FBgn0085245	CG34216	protein_coding	
FBgn0261556	CG42674	protein_coding	
FBgn0030672	CG9281	protein_coding	
FBgn0038200	CG9920	protein_coding	
FBgn0032929	Mcm10	protein_coding	Minichromosome maintenance 10 [Source:FlyBase gene name;Acc:FBgn0032929]
FBgn0032587	CG5953	protein_coding	
FBgn0032859	Arpc2	protein_coding	Actin-related protein 2/3 complex, subunit 2 [Source:FlyBase gene name;Acc:FBgn0032859]
FBgn0035932	CG13308	protein_coding	
FBgn0039688	Kul	protein_coding	Kuzbanian-like [Source:FlyBase gene name;Acc:FBgn0039688]
FBgn0033214	CG1941	protein_coding	
FBgn0032072	CG9483	protein_coding	
FBgn0028421	Kap3	protein_coding	Kinesin associated protein 3 [Source:FlyBase gene name;Acc:FBgn0028421]
FBgn0036686	CG7728	protein_coding	
FBgn0020506	Amyrel	protein_coding	Amyrel [Source:FlyBase gene name;Acc:FBgn0020506]
FBgn0036258	CG5642	protein_coding	
FBgn0051957	CG31957	protein_coding	
FBgn0037003	CG18281	protein_coding	
FBgn0010358	deltaTry	protein_coding	deltaTrypsin [Source:FlyBase gene name;Acc:FBgn0010358]
FBgn0050499	CG30499	protein_coding	
FBgn0259972	Sfp77F	protein_coding	Seminal fluid protein 77F [Source:FlyBase gene name;Acc:FBgn0259972]
FBgn0034942	CG13566	protein_coding	
FBgn0034651	CG15676	protein_coding	
FBgn0085425	CG34396	protein_coding	
FBgn0263403	CG43449	protein_coding	
FBgn0005613	Sox15	protein_coding	Sox box protein 15 [Source:FlyBase gene name;Acc:FBgn0005613]
FBgn0010651	l(2)08717	protein_coding	lethal (2) 08717 [Source:FlyBase gene name;Acc:FBgn0010651]
FBgn0262844	CG43208	protein_coding	
FBgn0030850	stas	protein_coding	Stasimon [Source:FlyBase gene name;Acc:FBgn0030850]
FBgn0005633	fln	protein_coding	flightin [Source:FlyBase gene name;Acc:FBgn0005633]
FBgn0003716	tkv	protein_coding	thickveins [Source:FlyBase gene name;Acc:FBgn0003716]
FBgn0037483	CG14609	protein_coding	
FBgn0000636	Fas3	protein_coding	Fasciclin 3 [Source:FlyBase gene name;Acc:FBgn0000636]
FBgn0030090	fend	protein_coding	forked end [Source:FlyBase gene name;Acc:FBgn0030090]
FBgn0000566	Eip55E	protein_coding	Eip55E [Source:FlyBase gene name;Acc:FBgn0000566]
FBgn0020647	KrT95D	protein_coding	Krueppel target at 95D [Source:FlyBase gene name;Acc:FBgn0020647]
FBgn0004956	os	protein_coding	outstretched [Source:FlyBase gene name;Acc:FBgn0004956]
FBgn0250746	Prosbeta7	protein_coding	Proteasome beta7 subunit [Source:FlyBase gene name;Acc:FBgn0250746]
FBgn0261283	HLH106	protein_coding	Helix loop helix protein 106 [Source:FlyBase gene name;Acc:FBgn0261283]
FBgn0034493	CG8908	protein_coding	
FBgn0030777	CG9672	protein_coding	
FBgn0015019	Cctgamma	protein_coding	Cctgamma [Source:FlyBase gene name;Acc:FBgn0015019]
FBgn0042126	CG18788	protein_coding	
FBgn0016038	mod(r)	protein_coding	modifier of rudimentary [Source:FlyBase gene name;Acc:FBgn0016038]
FBgn0036273	CG10426	protein_coding	
FBgn0263829	CG34334	protein_coding	
FBgn0052726	CG32726	protein_coding	
FBgn0267592	Ccy	protein_coding	Coiled-Coils Y [Source:FlyBase gene name;Acc:FBgn0267592]
FBgn0038978	CG7045	protein_coding	
FBgn0262740	Evi5	protein_coding	Ecotropic viral integration site 5 ortholog (H. sapiens) [Source:FlyBase gene name;Acc:FBgn0262740]
FBgn0261801	CG42747	protein_coding	
FBgn0038115	CG7966	protein_coding	
FBgn0053260	CG33260	protein_coding	
FBgn0004622	TkR99D	protein_coding	Tachykinin-like receptor at 99D [Source:FlyBase gene name;Acc:FBgn0004622]
FBgn0036259	CG9760	protein_coding	
FBgn0039582	Or98b	protein_coding	Odorant receptor 98b [Source:FlyBase gene name;Acc:FBgn0039582]
FBgn0085382	CG34353	protein_coding	
FBgn0259098	CG42246	protein_coding	
FBgn0010383	Cyp18a1	protein_coding	Cytochrome P450-18a1 [Source:FlyBase gene name;Acc:FBgn0010383]
FBgn0039183	Dis3	protein_coding	Dis3 [Source:FlyBase gene name;Acc:FBgn0039183]
FBgn0032286	CG7300	protein_coding	
FBgn0035714	CG8549	protein_coding	
FBgn0037686	RpL34b	protein_coding	Ribosomal protein L34b [Source:FlyBase gene name;Acc:FBgn0037686]
FBgn0036861	CG14089	protein_coding	
FBgn0037370	CG1236	protein_coding	
FBgn0033192	Corin	protein_coding	Corin [Source:FlyBase gene name;Acc:FBgn0033192]
FBgn0036239	Pop2	protein_coding	Pop2 [Source:FlyBase gene name;Acc:FBgn0036239]
FBgn0030082	HP1b	protein_coding	Heterochromatin Protein 1b [Source:FlyBase gene name;Acc:FBgn0030082]
FBgn0262529	CG43083	protein_coding	
FBgn0030638	CG11655	protein_coding	
FBgn0017482	T3dh	protein_coding	Type III alcohol dehydrogenase [Source:FlyBase gene name;Acc:FBgn0017482]
FBgn0015024	CkIalpha	protein_coding	Casein kinase Ialpha [Source:FlyBase gene name;Acc:FBgn0015024]
FBgn0038420	CG10311	protein_coding	
FBgn0039833	CG15564	protein_coding	
FBgn0030600	hiw	protein_coding	highwire [Source:FlyBase gene name;Acc:FBgn0030600]
FBgn0260742	CG12213	protein_coding	
FBgn0265991	Zasp52	protein_coding	Z band alternatively spliced PDZ-motif protein 52 [Source:FlyBase gene name;Acc:FBgn0265991]
FBgn0032799	CG10166	protein_coding	
FBgn0032018	CG7806	protein_coding	
FBgn0003301	rut	protein_coding	rutabaga [Source:FlyBase gene name;Acc:FBgn0003301]
FBgn0029896	CG3168	protein_coding	
FBgn0051525	CG31525	protein_coding	
FBgn0044419	Pmi	protein_coding	Pmi [Source:FlyBase gene name;Acc:FBgn0044419]
FBgn0001089	Gal	protein_coding	beta galactosidase [Source:FlyBase gene name;Acc:FBgn0001089]
FBgn0025378	CG3795	protein_coding	
FBgn0039739	RpS28a	protein_coding	Ribosomal protein S28a [Source:FlyBase gene name;Acc:FBgn0039739]
FBgn0259210	prom	protein_coding	prominin [Source:FlyBase gene name;Acc:FBgn0259210]
FBgn0267689	CG46025	protein_coding	
FBgn0037395	CG10280	protein_coding	
FBgn0035056	spz6	protein_coding	spatzle 6 [Source:FlyBase gene name;Acc:FBgn0035056]
FBgn0039480	Cpr97Ea	protein_coding	Cuticular protein 97Ea [Source:FlyBase gene name;Acc:FBgn0039480]
FBgn0037415	Osi8	protein_coding	Osiris 8 [Source:FlyBase gene name;Acc:FBgn0037415]
FBgn0086913	Rab26	protein_coding	Rab26 [Source:FlyBase gene name;Acc:FBgn0086913]
FBgn0010660	Nup214	protein_coding	Nucleoporin 214kD [Source:FlyBase gene name;Acc:FBgn0010660]
FBgn0031785	CG13991	protein_coding	
FBgn0261804	CG42750	protein_coding	
FBgn0031746	CG9029	protein_coding	
FBgn0039202	CG13622	protein_coding	
FBgn0029817	CG15764	protein_coding	
FBgn0029765	CG16756	protein_coding	
FBgn0034967	eIF-5A	protein_coding	eIF-5A [Source:FlyBase gene name;Acc:FBgn0034967]
FBgn0264848	vih	protein_coding	vihar [Source:FlyBase gene name;Acc:FBgn0264848]
FBgn0051777	CG31777	protein_coding	
FBgn0085229	CG34200	protein_coding	
FBgn0036178	CG14137	protein_coding	
FBgn0042118	Cpr65Ax2	protein_coding	Cuticular protein 65Ax2 [Source:FlyBase gene name;Acc:FBgn0042118]
FBgn0261548	CG42666	protein_coding	
FBgn0003654	sw	protein_coding	short wing [Source:FlyBase gene name;Acc:FBgn0003654]
FBgn0011763	Dp	protein_coding	DP transcription factor [Source:FlyBase gene name;Acc:FBgn0011763]
FBgn0032023	CG14274	protein_coding	
FBgn0020407	asun	protein_coding	asunder [Source:FlyBase gene name;Acc:FBgn0020407]
FBgn0037633	CG9839	protein_coding	
FBgn0035287	CG13937	protein_coding	
FBgn0085386	CG34357	protein_coding	
FBgn0026319	Traf4	protein_coding	TNF-receptor-associated factor 4 [Source:FlyBase gene name;Acc:FBgn0026319]
FBgn0025616	CG13359	protein_coding	
FBgn0034542	Fem-1	protein_coding	Fem-1 [Source:FlyBase gene name;Acc:FBgn0034542]
FBgn0038505	CG17283	protein_coding	
FBgn0040907	mRpL33	protein_coding	mitochondrial ribosomal protein L33 [Source:FlyBase gene name;Acc:FBgn0040907]
FBgn0259739	CG42393	protein_coding	
FBgn0039299	CG11854	protein_coding	
FBgn0034069	CG8401	protein_coding	
FBgn0260446	GABA-B-R1	protein_coding	metabotropic GABA-B receptor subtype 1 [Source:FlyBase gene name;Acc:FBgn0260446]
FBgn0036777	CG7341	protein_coding	
FBgn0038852	HHEX	protein_coding	HHEX ortholog (H. sapiens) [Source:FlyBase gene name;Acc:FBgn0038852]
FBgn0034909	CG4797	protein_coding	
FBgn0036723	CG12229	protein_coding	
FBgn0039347	CG5071	protein_coding	
FBgn0035151	CG17129	protein_coding	
FBgn0034910	CG4763	protein_coding	
FBgn0045470	Gr93b	protein_coding	Gustatory receptor 93b [Source:FlyBase gene name;Acc:FBgn0045470]
FBgn0038345	CG5213	protein_coding	
FBgn0032361	CG6488	protein_coding	
FBgn0004863	C15	protein_coding	C15 [Source:FlyBase gene name;Acc:FBgn0004863]
FBgn0030645	CG6308	protein_coding	
FBgn0260713	CG42544	protein_coding	
FBgn0037934	CG6830	protein_coding	
FBgn0039741	CG7943	protein_coding	
FBgn0002579	RpL36	protein_coding	Ribosomal protein L36 [Source:FlyBase gene name;Acc:FBgn0002579]
FBgn0038621	CG10864	protein_coding	
FBgn0031545	CG3213	protein_coding	
FBgn0037115	CG11249	protein_coding	
FBgn0029925	CG3040	protein_coding	
FBgn0032139	CG13116	protein_coding	
FBgn0000119	arr	protein_coding	arrow [Source:FlyBase gene name;Acc:FBgn0000119]
FBgn0263041	CG43336	protein_coding	
FBgn0031245	CG3625	protein_coding	
FBgn0038975	Nrx-1	protein_coding	Neurexin 1 [Source:FlyBase gene name;Acc:FBgn0038975]
FBgn0039083	CG10177	protein_coding	
FBgn0085214	CG34185	protein_coding	
FBgn0030338	CG15741	protein_coding	
FBgn0085470	lmgB	protein_coding	lemming B [Source:FlyBase gene name;Acc:FBgn0085470]
FBgn0036550	CG17026	protein_coding	
FBgn0051759	CG31759	protein_coding	
FBgn0030018	slpr	protein_coding	slipper [Source:FlyBase gene name;Acc:FBgn0030018]
FBgn0053506	CG33506	protein_coding	
FBgn0085210	CG34181	protein_coding	
FBgn0052418	vito	protein_coding	viriato [Source:FlyBase gene name;Acc:FBgn0052418]
FBgn0034598	CG4266	protein_coding	
FBgn0028970	betaggt-II	protein_coding	beta subunit of type II geranylgeranyl transferase [Source:FlyBase gene name;Acc:FBgn0028970]
FBgn0034893	mRpL43	protein_coding	mitochondrial ribosomal protein L43 [Source:FlyBase gene name;Acc:FBgn0034893]
FBgn0020377	Sr-CII	protein_coding	Scavenger receptor class C, type II [Source:FlyBase gene name;Acc:FBgn0020377]
FBgn0035955	CG5194	protein_coding	
FBgn0032615	CG6012	protein_coding	
FBgn0035788	CG8541	protein_coding	
FBgn0003068	per	protein_coding	period [Source:FlyBase gene name;Acc:FBgn0003068]
FBgn0262475	bru-2	protein_coding	bruno-2 [Source:FlyBase gene name;Acc:FBgn0262475]
FBgn0031178	CG10918	protein_coding	
FBgn0034579	mRpL54	protein_coding	mitochondrial ribosomal protein L54 [Source:FlyBase gene name;Acc:FBgn0034579]
FBgn0066304	Rpp20	protein_coding	Rpp20 [Source:FlyBase gene name;Acc:FBgn0066304]
FBgn0035413	CG14958	protein_coding	
FBgn0029807	CG3108	protein_coding	
FBgn0263971	CG43725	protein_coding	
FBgn0052676	CG32676	protein_coding	
FBgn0046706	Haspin	protein_coding	Haspin [Source:FlyBase gene name;Acc:FBgn0046706]
FBgn0052666	Drak	protein_coding	Death-associated protein kinase related [Source:FlyBase gene name;Acc:FBgn0052666]
FBgn0038435	Gyc-89Da	protein_coding	Guanylyl cyclase at 89Da [Source:FlyBase gene name;Acc:FBgn0038435]
FBgn0046698	Pp1-Y2	protein_coding	Pp1-Y2 [Source:FlyBase gene name;Acc:FBgn0046698]
FBgn0069969	CG40498	protein_coding	
FBgn0031779	CG9175	protein_coding	
FBgn0002570	Mal-A1	protein_coding	Maltase A1 [Source:FlyBase gene name;Acc:FBgn0002570]
FBgn0001108	Gl	protein_coding	Glued [Source:FlyBase gene name;Acc:FBgn0001108]
FBgn0066365	dyl	protein_coding	dusky-like [Source:FlyBase gene name;Acc:FBgn0066365]
FBgn0036186	CG6071	protein_coding	
FBgn0085249	CG34220	protein_coding	
FBgn0027584	CG4757	protein_coding	
FBgn0052533	CG32533	protein_coding	
FBgn0024320	Npc1a	protein_coding	Niemann-Pick type C-1a [Source:FlyBase gene name;Acc:FBgn0024320]
FBgn0030162	CG1986	protein_coding	
FBgn0259190	Ir7d	protein_coding	Ionotropic receptor 7d [Source:FlyBase gene name;Acc:FBgn0259190]
FBgn0263929	jvl	protein_coding	javelin-like [Source:FlyBase gene name;Acc:FBgn0263929]
FBgn0264089	sli	protein_coding	slit [Source:FlyBase gene name;Acc:FBgn0264089]
FBgn0034153	Acp53C14b	protein_coding	Accessory gland protein 53C14b [Source:FlyBase gene name;Acc:FBgn0034153]
FBgn0031018	CG12200	protein_coding	
FBgn0031968	CG7231	protein_coding	
FBgn0027608	CG2082	protein_coding	
FBgn0030622	CG9101	protein_coding	
FBgn0011704	RnrS	protein_coding	Ribonucleoside diphosphate reductase small subunit [Source:FlyBase gene name;Acc:FBgn0011704]
FBgn0003423	slgA	protein_coding	sluggish A [Source:FlyBase gene name;Acc:FBgn0003423]
FBgn0005355	Su(fu)	protein_coding	Suppressor of fused [Source:FlyBase gene name;Acc:FBgn0005355]
FBgn0030855	CG5800	protein_coding	
FBgn0034899	CG13560	protein_coding	
FBgn0033379	Mys45A	protein_coding	Mystery 45A [Source:FlyBase gene name;Acc:FBgn0033379]
FBgn0050438	CG30438	protein_coding	
FBgn0032680	Ntf-2r	protein_coding	Nuclear transport factor-2-related [Source:FlyBase gene name;Acc:FBgn0032680]
FBgn0015229	glec	protein_coding	gliolectin [Source:FlyBase gene name;Acc:FBgn0015229]
FBgn0030963	CG7101	protein_coding	
FBgn0003479	spn-A	protein_coding	spindle A [Source:FlyBase gene name;Acc:FBgn0003479]
FBgn0265063	CG44174	protein_coding	
FBgn0267492	Mst77Y-7	protein_coding	Male-specific transcript 77Y 7 [Source:FlyBase gene name;Acc:FBgn0267492]
FBgn0035393	CG16753	protein_coding	
FBgn0019928	Ser8	protein_coding	Ser8 [Source:FlyBase gene name;Acc:FBgn0019928]
FBgn0030183	CG15309	protein_coding	
FBgn0034548	CG13443	protein_coding	
FBgn0028400	Syt4	protein_coding	Synaptotagmin 4 [Source:FlyBase gene name;Acc:FBgn0028400]
FBgn0035131	mthl9	protein_coding	methuselah-like 9 [Source:FlyBase gene name;Acc:FBgn0035131]
FBgn0260430	CG42525	protein_coding	
FBgn0038795	CG4335	protein_coding	
FBgn0050093	CG30093	protein_coding	
FBgn0051875	CG31875	protein_coding	
FBgn0039406	RpL34a	protein_coding	Ribosomal protein L34a [Source:FlyBase gene name;Acc:FBgn0039406]
FBgn0027538	beta4GalNAcTA	protein_coding	beta4GalNAcTA [Source:FlyBase gene name;Acc:FBgn0027538]
FBgn0035090	CG2736	protein_coding	
FBgn0039436	TwdlB	protein_coding	TweedleB [Source:FlyBase gene name;Acc:FBgn0039436]
FBgn0030763	CG9782	protein_coding	
FBgn0052499	Cda4	protein_coding	Chitin deacetylase-like 4 [Source:FlyBase gene name;Acc:FBgn0052499]
FBgn0051354	Hsp70Bbb	protein_coding	Hsp70Bbb [Source:FlyBase gene name;Acc:FBgn0051354]
FBgn0085199	CG34170	protein_coding	
FBgn0052713	CG32713	protein_coding	
FBgn0038832	CG15695	protein_coding	
FBgn0035726	CG9953	protein_coding	
FBgn0259216	RhoGAP102A	protein_coding	Rho GTPase activating protein at 102A [Source:FlyBase gene name;Acc:FBgn0259216]
FBgn0015324	Vha26	protein_coding	Vacuolar H[+]-ATPase 26kD subunit [Source:FlyBase gene name;Acc:FBgn0015324]
FBgn0034506	CG13870	protein_coding	
FBgn0259742	CG42360	protein_coding	
FBgn0003254	rib	protein_coding	ribbon [Source:FlyBase gene name;Acc:FBgn0003254]
FBgn0033519	CG11825	protein_coding	
FBgn0031858	CG17378	protein_coding	
FBgn0024236	foi	protein_coding	fear-of-intimacy [Source:FlyBase gene name;Acc:FBgn0024236]
FBgn0030955	CG6891	protein_coding	
FBgn0033349	CG8243	protein_coding	
FBgn0004554	Edg91	protein_coding	Ecdysone-dependent gene 91 [Source:FlyBase gene name;Acc:FBgn0004554]
FBgn0033697	Cyp6t3	protein_coding	Cyp6t3 [Source:FlyBase gene name;Acc:FBgn0033697]
FBgn0003449	snf	protein_coding	sans fille [Source:FlyBase gene name;Acc:FBgn0003449]
FBgn0085443	spri	protein_coding	sprint [Source:FlyBase gene name;Acc:FBgn0085443]
FBgn0035166	CG13902	protein_coding	
FBgn0033696	Cyp6g2	protein_coding	Cyp6g2 [Source:FlyBase gene name;Acc:FBgn0033696]
FBgn0028980	tan	protein_coding	tantalus [Source:FlyBase gene name;Acc:FBgn0028980]
FBgn0037811	CG12592	protein_coding	
FBgn0035770	pst	protein_coding	pastrel [Source:FlyBase gene name;Acc:FBgn0035770]
FBgn0028370	kek3	protein_coding	kekkon-3 [Source:FlyBase gene name;Acc:FBgn0028370]
FBgn0036019	Or67b	protein_coding	Odorant receptor 67b [Source:FlyBase gene name;Acc:FBgn0036019]
FBgn0027575	GABA-B-R2	protein_coding	metabotropic GABA-B receptor subtype 2 [Source:FlyBase gene name;Acc:FBgn0027575]
FBgn0004511	dy	protein_coding	dusky [Source:FlyBase gene name;Acc:FBgn0004511]
FBgn0033387	CG8008	protein_coding	
FBgn0033788	CG13323	protein_coding	
FBgn0265578	CG44405	protein_coding	
FBgn0263258	chas	protein_coding	chascon [Source:FlyBase gene name;Acc:FBgn0263258]
FBgn0040358	CG14625	protein_coding	
FBgn0265274	Inx3	protein_coding	Innexin 3 [Source:FlyBase gene name;Acc:FBgn0265274]
FBgn0027527	Osi6	protein_coding	Osiris 6 [Source:FlyBase gene name;Acc:FBgn0027527]
FBgn0026259	eIF5B	protein_coding	eIF5B [Source:FlyBase gene name;Acc:FBgn0026259]
FBgn0040389	mRpL14	protein_coding	mitochondrial ribosomal protein L14 [Source:FlyBase gene name;Acc:FBgn0040389]
FBgn0036184	PCID2	protein_coding	PCI domain-containing protein 2 [Source:FlyBase gene name;Acc:FBgn0036184]
FBgn0262896	CG43251	protein_coding	
FBgn0053702	CG33702	protein_coding	
FBgn0032006	Pvr	protein_coding	PDGF- and VEGF-receptor related [Source:FlyBase gene name;Acc:FBgn0032006]
FBgn0026592	Fie	protein_coding	Fire exit [Source:FlyBase gene name;Acc:FBgn0026592]
FBgn0050325	CG30325	protein_coding	
FBgn0024889	Kap-alpha1	protein_coding	karyopherin alpha1 [Source:FlyBase gene name;Acc:FBgn0024889]
FBgn0034351	CG5190	protein_coding	
FBgn0033703	CG13170	protein_coding	
FBgn0051958	CG31958	protein_coding	
FBgn0085371	CG34342	protein_coding	
FBgn0028670	Vha100-2	protein_coding	Vacuolar H[+] ATPase 100kD subunit 2 [Source:FlyBase gene name;Acc:FBgn0028670]
FBgn0264330	CG43789	protein_coding	
FBgn0023542	Nmd3	protein_coding	Nonsense-mediated mRNA 3 [Source:FlyBase gene name;Acc:FBgn0023542]
FBgn0053349	ppk25	protein_coding	pickpocket 25 [Source:FlyBase gene name;Acc:FBgn0053349]
FBgn0020371	Tim17b2	protein_coding	Translocase inner membrane 17 [Source:FlyBase gene name;Acc:FBgn0020371]
FBgn0262782	Mdh1	protein_coding	Malate dehydrogenase 1 [Source:FlyBase gene name;Acc:FBgn0262782]
FBgn0033160	CG11107	protein_coding	
FBgn0039703	CG7829	protein_coding	
FBgn0037973	CG18547	protein_coding	
FBgn0061196	SIP3	protein_coding	Syntaxin Interacting Protein 3 [Source:FlyBase gene name;Acc:FBgn0061196]
FBgn0035667	Jon65Ai	protein_coding	Jonah 65Ai [Source:FlyBase gene name;Acc:FBgn0035667]
FBgn0001085	fz	protein_coding	frizzled [Source:FlyBase gene name;Acc:FBgn0001085]
FBgn0262467	Scox	protein_coding	Synthesis of cytochrome c oxidase [Source:FlyBase gene name;Acc:FBgn0262467]
FBgn0033541	CG12934	protein_coding	
FBgn0028789	Doc1	protein_coding	Dorsocross1 [Source:FlyBase gene name;Acc:FBgn0028789]
FBgn0035851	MED24	protein_coding	Mediator complex subunit 24 [Source:FlyBase gene name;Acc:FBgn0035851]
FBgn0039428	CG14237	protein_coding	
FBgn0051897	CG31897	protein_coding	
FBgn0037384	dgrn	protein_coding	degringolade [Source:FlyBase gene name;Acc:FBgn0037384]
FBgn0040360	CG14626	protein_coding	
FBgn0039751	CG1983	protein_coding	
FBgn0261341	verm	protein_coding	vermiform [Source:FlyBase gene name;Acc:FBgn0261341]
FBgn0000039	nAChRalpha2	protein_coding	nicotinic Acetylcholine Receptor alpha2 [Source:FlyBase gene name;Acc:FBgn0000039]
FBgn0032394	CG6746	protein_coding	
FBgn0085280	CG34251	protein_coding	
FBgn0035197	CG9130	protein_coding	
FBgn0038984	AdipoR	protein_coding	Adiponectin receptor [Source:FlyBase gene name;Acc:FBgn0038984]
FBgn0264272	mwh	protein_coding	multiple wing hairs [Source:FlyBase gene name;Acc:FBgn0264272]
FBgn0029853	CG3781	protein_coding	
FBgn0053673	CG33673	protein_coding	
FBgn0036109	Cpr67Fa2	protein_coding	Cuticular protein 67Fa2 [Source:FlyBase gene name;Acc:FBgn0036109]
FBgn0004431	LysX	protein_coding	Lysozyme X [Source:FlyBase gene name;Acc:FBgn0004431]
FBgn0003371	sgg	protein_coding	shaggy [Source:FlyBase gene name;Acc:FBgn0003371]
FBgn0034085	Ptp52F	protein_coding	Ptp52F [Source:FlyBase gene name;Acc:FBgn0034085]
FBgn0000447	Dhod	protein_coding	Dihydroorotate dehydrogenase [Source:FlyBase gene name;Acc:FBgn0000447]
FBgn0265464	Traf6	protein_coding	TNF-receptor-associated factor 6 [Source:FlyBase gene name;Acc:FBgn0265464]
FBgn0053263	CG33263	protein_coding	
FBgn0261373	CG33228	protein_coding	
FBgn0030758	CanA-14F	protein_coding	Calcineurin A at 14F [Source:FlyBase gene name;Acc:FBgn0030758]
FBgn0039640	CG14516	protein_coding	
FBgn0051679	Tengl3	protein_coding	Testis EndoG-Like 3 [Source:FlyBase gene name;Acc:FBgn0051679]
FBgn0037918	CG6791	protein_coding	
FBgn0034951	CG3860	protein_coding	
FBgn0040795	CG13038	protein_coding	
FBgn0263246	CG43389	protein_coding	
FBgn0032730	CG10431	protein_coding	
FBgn0037414	Osi7	protein_coding	Osiris 7 [Source:FlyBase gene name;Acc:FBgn0037414]
FBgn0039599	intr	protein_coding	intrepid [Source:FlyBase gene name;Acc:FBgn0039599]
FBgn0053890	His2B:CG33890	protein_coding	His2B:CG33890 [Source:FlyBase gene name;Acc:FBgn0053890]
FBgn0051198	CG31198	protein_coding	
FBgn0032635	CG15141	protein_coding	
